Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2019,254069,Lincoln Point Condominiums,Submitted,5924 N Lincoln Ave,60659,4.0,false,West Ridge,,,,,,91,836079.9,2634870.6,,,,69.4,102.2,67.3,,,,41.9904718,-87.70487,"(41.9904718, -87.70487)"
2019,254072,Green Street Lofts,Submitted,400 S Green St,60607,4.0,false,Near West Side,Multifamily Housing,120000,1890,1,,81,2725048.4,4236969.7,,,,58,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254073,Blue Moon Lofts,Submitted,215 N. Aberdeen St.,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,83000,1908,1,,100,1524836.4,964234.8,,,,30,63.6,29.3,,304.9,3.7,41.87429514,-87.65017516,"(41.87429514, -87.65017516)"
2019,254074,2007 N Sedgwick Condominium Association,Submitted,2007 N Sedgwick,60614,2.5,false,Lincoln Park,Multifamily Housing,50000,1978,1,,51,2180278.6,,,,,43.6,,,,,,41.9217371,-87.65392,"(41.9217371, -87.65392)"
2019,254075,JeffJack Apartments,Submitted,601 W Jackson,60661,3.0,false,Near West Side,Multifamily Housing,195769,2015,1,,45,7107898.9,7900430.2,,,,76.7,,,,,,41.8832102,-87.64337,"(41.8832102, -87.64337)"
2019,254076,North Water Apartments & Loews Chicago Hotel,Submitted,340 E North Water St,60611,4.0,false,Near North Side,Multifamily Housing,858191,2015,1,,97,28104391.5,,,,,32.7,91.7,,,4675.6,5.4,41.8957877,-87.62247,"(41.8957877, -87.62247)"
2019,254077,South Commons - 3021 S Michigan,Submitted,3021 S Michigan Ave,60616,3.5,false,Douglas,Multifamily Housing,67133,1964,1,,79,965118.3,5812802.6,,,,101,131.2,100.1,,469.3,7,41.8458598,-87.62921,"(41.8458598, -87.62921)"
2019,254079,Metro North Condominium Association,Not Submitted,3946 N Ravenswood Ave,,0.0,false,North Center,,,,,,,,,,,,,,,,,,41.9543088,-87.6618,"(41.9543088, -87.6618)"
2019,254080,The Gwen,Submitted,521 N Rush St,60611,2.5,false,Near North Side,Hotel,360000,1999,1,9128,58,19115211.4,6584290.1,,7788576.3,,93,187.6,92.3,,3940.3,10.9,41.8957877,-87.62247,"(41.8957877, -87.62247)"
2019,254082,Drexel Towers,Submitted,4917 S Drexel Blvd,60615,4.0,false,Kenwood,Multifamily Housing,71000,1970,1,,86,1125219.6,5792796,,,,97.4,,,,,,41.8022432,-87.60352,"(41.8022432, -87.60352)"
2019,254093,Catalyst,Submitted,123 N Desplaines St,60661,2.5,false,Near West Side,Multifamily Housing,255042,2014,1,7608,51,7541089.8,10893811.5,,,,72.3,127.6,71.2,,1833.2,7.2,41.8832102,-87.64337,"(41.8832102, -87.64337)"
2019,254094,South Commons - 3041 S Michigan,Submitted,3041 S Michigan Ave,60616,2.5,false,Douglas,Multifamily Housing,67133,1964,1,,53,1125847.4,5864821.2,,,,104.1,138.7,103,,498.8,7.4,41.8458598,-87.62921,"(41.8458598, -87.62921)"
2019,254095,5556 North Sheridan Condominium Association,Submitted,5556 N Sheridan Rd,60640,4.0,false,Edgewater,,,,,,95,1409657.6,4102666.3,,,,50.1,75,49.3,,,,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2019,254096,350 W Belden,Submitted,350 W Belden Ave,60614,4.0,false,Lincoln Park,Multifamily Housing,140220,1955,1,,92,2631030.7,2839660.2,,,,39,,,,,,41.9217371,-87.65392,"(41.9217371, -87.65392)"
2019,254099,Powell Paideia Elementary,Not Submitted,7511 S South Shore Dr,,0.0,false,South Shore,,,,,,,,,,,,,,,,,,41.7626302,-87.57255,"(41.7626302, -87.57255)"
2019,254101,3400 Lake Shore Drive Condominium,Submitted,3400 N Lake Shore Dr,60657,4.0,false,Lake View,,,,,,94,3291122.4,8558845.6,,,,61.2,94,59.8,,,,41.9398563,-87.65846,"(41.9398563, -87.65846)"
2019,254102,Residences at the VIC,Not Submitted,3140 N Sheffield Ave,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9393396,-87.65423,"(41.9393396, -87.65423)"
2019,254105,Clinton Complex Condominium Association,Not Submitted,500 S Clinton St,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8751284,-87.64101,"(41.8751284, -87.64101)"
2019,254107,Columbus on the Park Condominium Association,Not Submitted,811 S Lytle St,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8742951,-87.65018,"(41.8742951, -87.65018)"
2019,254109,South Commons,Submitted,2901 S Michigan Ave,60616,1.5,false,Douglas,Multifamily Housing,182246,1964,1,,40,2966044.8,17506433.4,,,,112.3,146.4,111.3,,1423.3,7.8,41.8458598,-87.62921,"(41.8458598, -87.62921)"
2019,254113,Forty East Delaware Place Condominium Association,Submitted,40 E Delaware Pl,60611,1.0,false,Near North Side,Multifamily Housing,136000,1924,1,,27,6041447.6,1796320.8,,,,57.6,,,,,,41.8992081,-87.62729,"(41.8992081, -87.62729)"
2019,254114,Town Hall,Submitted,3600 N Halsted St,60613,1.5,false,Lake View,Multifamily Housing,92072,2014,1,2711,35,2719394.7,4139680.4,,,,74.5,129.9,74.1,,672.3,7.3,41.9474017,-87.64964,"(41.9474017, -87.64964)"
2019,254115,Archer Building Lofts Condominium Association,Submitted,2301 15 S Archer Ave,60616,4.0,false,Armour Square,Multifamily Housing,99000,2000,1,,90,1742447,4211216.9,,,,60.1,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254151,Astor Villa Condominium Association,Submitted,1430 N Astor St,60610,3.5,false,Near North Side,Multifamily Housing,111150,1976,1,,56,4722856.3,1311741,,,,54.3,,,,,,41.9086825,-87.62773,"(41.9086825, -87.62773)"
2019,254152,Damen Marketplace,Not Submitted,2455 S Damen Ave,,0.0,false,Lower West Side,,,,,,,,,,,,,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254154,Swartberg House,Submitted,3101 W Touhy Ave,60645,3.0,false,West Ridge,Multifamily Housing,83680,1980,1,3536,61,1364933.1,5603429.5,,,,83.3,116,82.4,,524.7,6.3,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254155,Senior Suites of Norwood Park,Submitted,5700 North Harlem Avenue,60631,2.0,false,Norwood Park,Senior Care Community,93678,2015,1,,49,3107871.4,3185500.2,,,,67.2,,,,,,41.9999251,-87.81741,"(41.9999251, -87.81741)"
2019,254156,Bethany Methodist Communities,Submitted,5025 N Paulina St,60640,4.0,false,Uptown,Hospital (General Medical & Surgical),174310,1948,1,,81,12794532.6,27816599.9,,,,233,373.1,229.6,,3474.3,19.9,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254157,5114 N Christiana Ave.,Submitted,5114 N Christiana Ave,60625,4.0,false,North Park,College/University,73000,2000,1,,,3500333.3,1718630.2,,,,71.5,159,71,,673.6,9.2,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254158,Johnson Center for Science and Community Life,Submitted,5141 N Christiana Ave,60625,2.0,false,North Park,College/University,101000,2014,1,,,5209472.3,6051729.8,,,,111.5,207.3,109.4,,1188.1,11.8,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254159,Helwig Recreation Center,Submitted,3205 W Carmen Ave,60625,4.0,false,Albany Park,College/University,65850,2006,1,,,2964761.9,950870,,,,59.5,141.2,58.7,,543.7,8.3,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254160,6430 N Kenmore Ave,Submitted,6430 N Kenmore Ave,60626,4.0,false,Rogers Park,Office,53500,2012,1,1,78,1620934.4,1395099.9,,,,56.4,112.2,55,,343.8,6.4,41.9915828,-87.65677,"(41.9915828, -87.65677)"
2019,254161,Gentile Arena,Submitted,6511 N Sheridan Rd,60626,2.0,false,Rogers Park,College/University,107304,2013,1,2,,6987370,6933408.1,,,,129.7,250.2,129.3,,1530.7,14.3,42.00055166,-87.66056947,"(42.00055166, -87.66056947)"
2019,254162,1125 W Loyola Ave,Submitted,1125 W Loyola Ave,60626,2.0,false,Rogers Park,Residence Hall/Dormitory,255286,1962,2,10,,6986182.6,16085515.5,,,,90.4,142.8,89.9,,2016.6,7.9,42.0015174,-87.65906,"(42.0015174, -87.65906)"
2019,254163,1 11 E Pearson Ave,Submitted,1 11 E Pearson Ave,60611,1.5,false,Near North Side,Office,55056,1980,1,0,33,2923639.4,3101469.9,,,,109.4,207.8,108.3,,651.1,11.8,41.8957877,-87.62247,"(41.8957877, -87.62247)"
2019,254164,Cudahy Library-ID#254164,Submitted,6515 N Kenmore Ave,60626,3.0,false,Rogers Park,Library,124285,1930,1,1,,6780691.5,4392448.9,,,,89.9,189.9,87.2,,1361.4,11,42.00094554,-87.65816364,"(42.00094554, -87.65816364)"
2019,254165,Campion Hall-ID# 254165,Submitted,6551 N Sheridan Rd,60626,3.5,false,Rogers Park,Residence Hall/Dormitory,80742,1970,1,4,56,2443600,6426100.1,,,,109.9,168.3,108.6,,747.8,9.3,42.00163407,-87.66060143,"(42.00163407, -87.66060143)"
2019,254166,Crown Center-ID#254166,Submitted,1001 1025 W Loyola Ave,60626,4.0,false,Rogers Park,College/University,81740,1984,1,1,,3582709.2,3614999.9,,,,88.1,169.2,85.9,,788,9.6,42.0015891,-87.65674,"(42.0015891, -87.65674)"
2019,254167,6333 N Winthrop Ave,Submitted,6333 N Winthrop Ave,60626,2.0,false,Edgewater,Residence Hall/Dormitory,117481,1991,1,4,,5785288.3,9730399.6,,,,132.1,224.9,130.8,,1479.3,12.6,41.99740324,-87.65829455,"(41.99740324, -87.65829455)"
2019,254168,1050 W  Sheridan,Submitted,1050 W  Sheridan,60660,,true,Rogers Park,Other - Education,139554,2004,1,3656,,14578732.2,10958660,,,,183,375,182.5,,3007.4,21.6,41.9982817,-87.65758,"(41.9982817, -87.65758)"
2019,254169,DiNobili Hall-ID#254169,Submitted,6350 N Kenmore Ave,60626,2.0,false,Edgewater,Residence Hall/Dormitory,73000,2013,1,3,30,3648424.3,6322861.1,,,,136.6,230.9,136,,942.8,12.9,41.99790804,-87.65720115,"(41.99790804, -87.65720115)"
2019,254170,San Francisco Hall-ID# 254170,Submitted,6327 N Kenmore Ave,60626,3.5,false,Edgewater,Residence Hall/Dormitory,92000,2013,1,2,74,4222711.7,328809.7,,,,49.5,132.3,48.6,,720,7.8,41.99723585,-87.65688616,"(41.99723585, -87.65688616)"
2019,254171,6526 N Winthrop,Submitted,6526 N Winthrop,60626,2.0,false,Rogers Park,College/University,127500,2011,2,2,,6594996.8,7814099.6,,,,113,209.2,110.2,,1512.2,11.9,41.9909694,-87.65815,"(41.9909694, -87.65815)"
2019,254172,Regis Hall-ID#254172,Submitted,6340 N Winthrop Ave,60626,4.0,false,Edgewater,Residence Hall/Dormitory,122000,2005,1,7,67,3604621,6963661,,,,86.6,142.7,85.6,,969.6,7.9,41.9971326,-87.65843,"(41.9971326, -87.65843)"
2019,254173,Sullivan Station Apartments,Not Submitted,1060 E  41st St,,0.0,false,Oakland,,,,,,,,,,,,,,,,,,41.8203237,-87.64564,"(41.8203237, -87.64564)"
2019,254174,Workshop 4200,Submitted,4200 W Diversey Ave,60639,,true,Hermosa,Other,141071,1941,1,,,3720861.1,8350302.4,,,,85.6,,,,,,41.9203976,-87.7562,"(41.9203976, -87.7562)"
2019,254181,International House,Submitted,1414 E 59th St,60637,3.5,false,Hyde Park,Residence Hall/Dormitory,237121,1932,1,,80,3341675.6,,16147655.6,556200,,84.5,123.5,83.2,,1623,6.8,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254225,Ray and Joan Kroc Corps Community Center,Not Submitted,1250 W 119th St,,0.0,false,West Pullman,,,,,,,,,,,,,,,,,,41.6776922,-87.65285,"(41.6776922, -87.65285)"
2019,254226,Oakdale Terrace,Submitted,525 W Oakdale Ave,60657,3.0,false,Lake View,Multifamily Housing,67078,1973,1,,66,1383003,5728100.1,,,,106,147.4,104.7,,534.3,8,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254227,Adele and Robert Stern Red Shield Center,Submitted,945 W 69th St,60621,2.0,false,Englewood,Mixed Use Property,50000,2006,1,,,2259955.3,3917629.8,,,,123.6,208.8,121.3,,584.1,11.7,41.76866571,-87.64870344,"(41.76866571, -87.64870344)"
2019,254246,North Washington Park Manor,Submitted,550 E 50th Pl,60615,3.5,false,Grand Boulevard,Multifamily Housing,53200,1985,1,,76,1023647.8,2686683.9,,,,69.7,106.9,69,,313,5.9,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254260,The Cenacle Convent,Submitted,513 W Fullerton Pkwy,60614,1.0,false,Lincoln Park,,,,,,11,3218785.3,6927962.3,,,,104.6,167.9,103.1,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254261,Pencil Factory Lofts,Not Submitted,1800 West Roscoe,,0.0,false,North Center,,,,,,,,,,,,,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254262,Sunnycourt Condominiums,Submitted,906 934 W Sunnyside,60640,2.0,false,Uptown,Multifamily Housing,75600,1926,1,,42,720194.7,6776164.3,,,,99.2,,,,,,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2019,254296,Brompton,Not Submitted,534 552 W Brompton Ave,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9398563,-87.65846,"(41.9398563, -87.65846)"
2019,254309,Old Town Midrise Condo,Submitted,343 W Old Town Court,60610,4.0,false,Near North Side,Multifamily Housing,90500,2002,1,,97,2116818.4,3042549.1,,,,57,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2019,254316,Kindred Hospital Chicago North,Submitted,2544 W Montrose Ave,60618,3.0,false,Lincoln Square,Other - Specialty Hospital,148775,2000,1,7824,,12097914.8,18793138.7,,,,207.6,360.3,204.5,,3010.9,20.2,41.946621,-87.70269,"(41.946621, -87.70269)"
2019,254317,Buck City Lofts,Submitted,1740 N Maplewood,60647,1.5,false,Logan Square,Multifamily Housing,95000,2001,1,,32,2755742.7,5319604.8,,,,85,140,83.1,,741,7.8,41.9214427,-87.7018,"(41.9214427, -87.7018)"
2019,254327,3125 W Fullerton,Submitted,3125 W Fullerton,60610,4.0,false,Logan Square,,,,,,96,2701256.5,4332798,,,,45.4,78.1,44.8,,,,41.9172389,-87.6849,"(41.9172389, -87.6849)"
2019,254329,901 South Plymouth Condominium Association,Submitted,901 S Plymouth Ct,60605,2.0,false,Loop,,,,,,48,6308443.4,5089473,,,,70.5,142.3,69.5,,,,41.8682103,-87.62733,"(41.8682103, -87.62733)"
2019,254342,3110 Sheridan Condominiums,Not Submitted,3110 N Sheridan Rd,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9391704,-87.64565,"(41.9391704, -87.64565)"
2019,254343,The Apex Condominium Association,Submitted,859 W Erie St,60610,4.0,false,West Town,Multifamily Housing,86457,2004,1,,92,1622426.5,3038601.6,,,,53.9,89.4,52.7,,431.3,5,41.9041211,-87.63142,"(41.9041211, -87.63142)"
2019,254344,Alden Estate of Northmoor,Submitted,5831 N Northwest Hwy,60631,1.0,false,Norwood Park,Senior Care Community,83872,1994,1,,7,6558713.6,10155208.1,,,,199.3,346.1,198.5,,1630.5,19.4,41.9945154,-87.80885,"(41.9945154, -87.80885)"
2019,254345,Alden Princeton Rehab & Health Care Center,Submitted,255 W 69th St,60621,1.0,false,Greater Grand Crossing,Senior Care Community,80040,1990,1,,17,3900526.7,9145690.1,,,,163,256.4,159.6,,1134.7,14.2,41.7739118,-87.63872,"(41.7739118, -87.63872)"
2019,254346,Morgan Park Sports Center,Not Submitted,11505 S WESTERN AVE,,0.0,false,Morgan Park,,,,,,,,,,,,,,,,,,41.68975449,-87.67414803,"(41.68975449, -87.67414803)"
2019,254347,Malcolm X College & School of Health Sciences,Not Submitted,1900 W JACKSON BLVD,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8768705,-87.68381102,"(41.8768705, -87.68381102)"
2019,254348,1000 South Clark,Submitted,1000 S CLARK ST,60605,4.0,false,Loop,Multifamily Housing,445666,2016,3,,66,13496224,15511834.4,,,,65.1,121.3,64.3,,3069.2,6.9,41.86821025,-87.62733306,"(41.86821025, -87.62733306)"
2019,254349,1116 W ADAMS ST,Submitted,1116 W ADAMS ST,60607,2.0,false,Near West Side,Multifamily Housing,155000,2015,1,,47,4160019.6,3074306.4,,,,46.7,96,45.6,,855.4,5.5,41.87987598,-87.65468643,"(41.87987598, -87.65468643)"
2019,254351,1245 West Jackson Place,Submitted,1241 1245 W JACKSON BLVD,60607,0.0,false,Near West Side,Multifamily Housing,115615,2000,1,,,,,,,,,,,,,,41.87987598,-87.65468643,"(41.87987598, -87.65468643)"
2019,254352,Fourth Presbyterian Church,Submitted,126 E CHESTNUT ST,60611,1.0,false,Near North Side,Worship Facility,160000,1912,1,,10,7930023.7,7411192.8,,,,95.9,187.4,95.5,,1712.9,10.7,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
2019,254353,1415 N KINGSBURY ST,Not Submitted,1415 N KINGSBURY ST,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.89547594,-87.66035628,"(41.89547594, -87.66035628)"
2019,254355,Schreiber Center,Submitted,16 E PEARSON ST,60661,4.0,false,Near North Side,College/University,126000,2016,1,2,,2994831.1,3249601.7,,,,49.6,93.6,48.5,,670.8,5.3,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
2019,254356,"British International School of Chicago, South Loop",Not Submitted,161 W 9TH ST,,0.0,false,Loop,,,,,,,,,,,,,,,,,,41.86821025,-87.62733306,"(41.86821025, -87.62733306)"
2019,254357,Casa Queretaro,Submitted,2012 W 17th St,60608,2.5,false,Near West Side,Multifamily Housing,52913,2016,1,,58,1043410.1,2929537.9,,,,75.1,113.3,73.8,,329.2,6.2,41.85934726,-87.65346588,"(41.85934726, -87.65346588)"
2019,254359,WhirlyBall,Submitted,1825 W WEBSTER AVE,60614,,true,Logan Square,Other - Recreation,50297,2014,1,,,2320743.5,2802724.2,,,,101.9,,,,,,41.92705943,-87.64632891,"(41.92705943, -87.64632891)"
2019,254360,Lycee Francais de Chicago,Submitted,1929 W WILSON AVE,60640,3.0,false,Lincoln Square,K-12 School,86434,2015,1,,70,3038235.9,4078657.7,,,,82.3,148,81.5,,722.1,8.4,41.9695155,-87.65621108,"(41.9695155, -87.65621108)"
2019,254361,Mila Chicago,Submitted,201 N GARLAND CT,60601,4.0,false,Loop,Multifamily Housing,514060,2016,1,,89,11010135,14581705,,,,49.8,,,,,,41.8858198,-87.62537143,"(41.8858198, -87.62537143)"
2019,254362,Fox Ford Lincoln Chicago,Submitted,2501 N ELSTON AVE,60647,3.0,false,Logan Square,Automobile Dealership,146000,2015,1,,,7546241.9,7050106.5,,,,100,195.4,97,,1629.9,11.2,41.91723891,-87.68490143,"(41.91723891, -87.68490143)"
2019,254364,Hyatt Place Chicago,Submitted,28 N FRANKLIN ST,60606,3.5,false,Loop,Hotel,142321,2015,1,,53,5540262.3,11856799.6,,,,122.2,,,,,,41.88319104,-87.63527825,"(41.88319104, -87.63527825)"
2019,254365,Wolf Point West,Not Submitted,326 N ORLEANS ST,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.8921691,-87.63413579,"(41.8921691, -87.63413579)"
2019,254367,GEMS World Academy Chicago,Submitted,350 E SOUTH WATER ST,60601,4.0,false,Loop,K-12 School,80500,2014,1,,100,25358.5,39427.7,,255876,,4,4.3,4,,,,41.8858198,-87.62537143,"(41.8858198, -87.62537143)"
2019,254368,Shirley Ryan AbilityLab,Submitted,355 E ERIE ST,60611,4.0,false,Near North Side,Hospital (General Medical & Surgical),877895,2016,1,,96,56164966.1,103851566.1,,,,182.3,,,,,,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
2019,254369,Therapeutic Youth Home,Not Submitted,3640 W FILLMORE ST,,0.0,false,North Lawndale,,,,,,,,,,,,,,,,,,41.87443626,-87.71790135,"(41.87443626, -87.71790135)"
2019,254370,Mercy Circle,Submitted,3659 W 99TH ST,60655,4.0,false,Mount Greenwood,Residential Care Facility,146922,2013,1,,,5976315.9,4673064.7,,,,72.5,147.3,71.5,,1242.5,8.5,41.69338599,-87.70303837,"(41.69338599, -87.70303837)"
2019,254371,Park Boulevard IIB,Submitted,3720 S DEARBORN ST,60609,4.0,false,Douglas,Multifamily Housing,86000,2015,4,,99,831832,3966516.1,,,,55.8,,,,,,41.80852134,-87.66802475,"(41.80852134, -87.66802475)"
2019,254372,Lawndale Christian Health Center,Submitted,3750 W OGDEN AVE,60623,,true,North Lawndale,Mixed Use Property,64779,2012,1,,,3582521.5,1494203.5,,,,78.4,,,,,,41.85793904,-87.71522054,"(41.85793904, -87.71522054)"
2019,254373,North & Pulaski Apartments,Submitted,3949 W NORTH AVE,60647,1.5,false,Humboldt Park,Multifamily Housing,75000,2014,1,3066,34,2339489.3,3789669.5,,,,81.7,140.4,80.8,,590.5,7.9,41.91723891,-87.68490143,"(41.91723891, -87.68490143)"
2019,254374,G & A Senior Residence at Kedzie,Submitted,4054 N KEDZIE AVE,60618,2.0,false,Irving Park,Multifamily Housing,50181,2015,1,,15,676273.1,5279394.9,,,,118.7,,,,,,41.95470868,-87.70563152,"(41.95470868, -87.70563152)"
2019,254375,Pulaski Promenade,Submitted,4150 S PULASKI RD,60632,4.0,false,Archer Heights,Lifestyle Center,122764,2016,2,,,5205889.7,1602611.9,,,,55.5,132.4,54.8,,951.2,7.7,41.81969666,-87.69450689,"(41.81969666, -87.69450689)"
2019,254376,Moving Everest Charter School,Not Submitted,416 N LARAMIE AVE,,0.0,false,Austin,,,,,,,,,,,,,,,,,,41.88332665,-87.76501769,"(41.88332665, -87.76501769)"
2019,254377,Cicero & George,Submitted,4800 W GEORGE ST,60641,2.0,false,Belmont Cragin,Multifamily Housing,76764,2016,1,2176,45,3066341.2,1051149.1,,,,53.6,126.2,53.6,,566,7.4,41.95364019,-87.7328657,"(41.95364019, -87.7328657)"
2019,254378,Darul Amaan Senior Living,Not Submitted,4820 N KEDZIE AVE,,0.0,false,Albany Park,,,,,,,,,,,,,,,,,,41.97396207,-87.6928562,"(41.97396207, -87.6928562)"
2019,254379,City Hyde Park,Submitted,5105 S HARPER AVE,60615,4.0,false,Hyde Park,Multifamily Housing,367910,2015,1,,86,8577962.5,17420600,,,,70.7,,,,,,41.80094328,-87.58894822,"(41.80094328, -87.58894822)"
2019,254381,Campus Residential North Commons,Submitted,5500 S UNIVERSITY AVE,60637,3.0,false,Hyde Park,Residence Hall/Dormitory,419219,2016,1,,66,12391261.5,20881999.1,,8750027.8,,100.2,154.1,99.5,,3504.2,8.4,41.78040086,-87.60270024,"(41.78040086, -87.60270024)"
2019,254382,William Eckhardt Research Center,Submitted,5640 S ELLIS AVE,60637,1.0,false,Hyde Park,Laboratory,284391,2015,1,,,40802743.2,,56984843.1,55701373.3,,539.7,821,538.3,,13087.2,46,41.78040086,-87.60270024,"(41.78040086, -87.60270024)"
2019,254384,The Sonia Shankman Orthogenic School,Submitted,6245 S INGLESIDE AVE,60637-2890,2.5,false,Woodlawn,K-12 School,74910,2014,1,,60,2703060.2,3962196.4,,,,89,,,,,,41.78040086,-87.60270024,"(41.78040086, -87.60270024)"
2019,254385,"Ambulatory Care Center, St. Bernard Hospital",Submitted,6307 S STEWART AVE,60621,2.5,false,Englewood,,,,,,60,4092741.8,2305627.3,,,,96,208.3,95.2,,,,41.77391183,-87.63872071,"(41.77391183, -87.63872071)"
2019,254386,Halas Recreation Center,Submitted,6458 N WINTHROP AVE,60626,2.0,false,Rogers Park,College/University,122180,1982,1,1,,5555473,6756129.2,,,,100.8,185.4,100.3,,1283.1,10.5,42.00660309,-87.66729325,"(42.00660309, -87.66729325)"
2019,254387,The Hensley,Submitted,707 N WELLS ST,60654,1.0,false,Near North Side,Multifamily Housing,90344,2016,1,,18,3429121.4,5067414,,,,94,165.2,93.1,,839.6,9.3,41.8921691,-87.63413579,"(41.8921691, -87.63413579)"
2019,254388,Eight O Five,Submitted,805 N LA SALLE DR,60610,1.0,false,Near North Side,Multifamily Housing,270163,2015,1,9107,29,9712155.6,13532330.9,,,,86,153.3,84,,2234.5,8.3,41.90412113,-87.63142484,"(41.90412113, -87.63142484)"
2019,254389,Salvation Army Freedom Center,Submitted,825 N CHRISTIANA AVE,60651,2.5,false,Humboldt Park,Residence Hall/Dormitory,184000,2015,1,,52,8109198,11199261.9,,,,104.9,187.3,103.6,,1943.9,10.6,41.90454715,-87.71254794,"(41.90454715, -87.71254794)"
2019,254409,Haberdasher Square Lofts,Submitted,728 W Jackson Blvd,60661,2.5,false,NEAR WEST SIDE,Multifamily Housing,420684,1927,2,,59,9314889.7,20043420.9,,,,69.8,112,69,,2614.3,6.2,41.88189652,-87.64287824,"(41.88189652, -87.64287824)"
2019,254512,NEXT,Submitted,347 W Chestnut St,60610,2.0,false,Near North Side,,,,,,13,18049486.8,12990103.3,,,,74.4,153.9,74.2,,,,41.90412113,-87.63142484,"(41.90412113, -87.63142484)"
2019,254513,Xavier Apartments,Submitted,625 W Division St,60610,4.0,false,Near North Side,Multifamily Housing,232582,2015,1,6747,66,7474016.7,7170037.8,,,,63,122.3,62.5,,1624.2,7,41.90412113,-87.63142484,"(41.90412113, -87.63142484)"
2019,254514,(IL659) - Willow Square (Bldg. 4),Submitted,2012 W St Paul Ave,60647,4.0,false,WEST TOWN,Multifamily Housing,78210,1940,1,,93,1553907.4,2451319,,,,51.2,88.5,50,,388.7,5,41.9174,-87.68401,"(41.9174, -87.68401)"
2019,254527,Strand Apartments,Submitted,6321 S Cottage Grove Ave,60637,4.0,false,WOODLAWN,Multifamily Housing,87275,2015,1,,99,1287484.1,1724603.5,,,,34.5,,,,,,41.78040086,-87.60270024,"(41.78040086, -87.60270024)"
2019,254534,Prairie District Lofts Condominium Association,Submitted,1727 S Indiana Ave,60616,3.0,false,NEAR SOUTH SIDE,Multifamily Housing,175000,1908,1,,65,3650764.9,7652626.1,,,,64.6,,,,,,41.88425252,-87.63244776,"(41.88425252, -87.63244776)"
2019,254535,Niche 905,Submitted,905 N Orleans St,60610,1.0,false,Near North Side,Multifamily Housing,178398,2017,1,,26,7402395.4,9127583.2,,,,92.7,,,,,,41.90412113,-87.63142484,"(41.90412113, -87.63142484)"
2019,254536,Optima Signature Apartments,Submitted,220 E Illinois St,60611,4.0,false,Near North Side,Multifamily Housing,872200,2017,1,,93,18777440.4,15406978,,,,39.2,,,,,,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
2019,254539,Glen Lake 1 Condo Assoc.,Submitted,6400 W Berteau,60634,4.0,false,DUNNING,Multifamily Housing,432630,1996,5,,87,5531647,24032408.4,,,,68.3,94.1,67.2,,2196.7,5.1,41.93831557,-87.78903681,"(41.93831557, -87.78903681)"
2019,254564,Merrimac Square III,Not Submitted,6530 W Irving Park Rd,,0.0,false,DUNNING,,,,,,,,,,,,,,,,,,41.93831557,-87.78903681,"(41.93831557, -87.78903681)"
2019,254567,Moment Chicago,Submitted,545 McClurg Ct,60611,3.5,false,Near North Side,Multifamily Housing,733333,2016,1,8049,71,22588678.6,11623654.8,,,,46.7,102.9,45.9,,4375.3,6,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
